data,valor
20/11/2022,4.0
21/11/2022,4.0
22/11/2022,4.0
23/11/2022,4.0
24/11/2022,4.0
25/11/2022,4.0
26/11/2022,4.0
27/11/2022,4.0
28/11/2022,4.0
29/11/2022,4.0
30/11/2022,4.0
01/12/2022,4.0
02/12/2022,4.0
03/12/2022,4.0
04/12/2022,4.0
05/12/2022,4.0
06/12/2022,4.0
07/12/2022,4.0
08/12/2022,4.0
09/12/2022,4.0
10/12/2022,4.0
11/12/2022,4.0
12/12/2022,4.0
13/12/2022,4.0
14/12/2022,4.0
15/12/2022,4.5
16/12/2022,4.5
17/12/2022,4.5
18/12/2022,4.5
19/12/2022,4.5
20/12/2022,4.5
21/12/2022,4.5
22/12/2022,4.5
23/12/2022,4.5
24/12/2022,4.5
25/12/2022,4.5
26/12/2022,4.5
27/12/2022,4.5
28/12/2022,4.5
29/12/2022,4.5
30/12/2022,4.5
31/12/2022,4.5
01/01/2023,4.5
02/01/2023,4.5
03/01/2023,4.5
04/01/2023,4.5
05/01/2023,4.5
06/01/2023,4.5
07/01/2023,4.5
08/01/2023,4.5
09/01/2023,4.5
10/01/2023,4.5
11/01/2023,4.5
12/01/2023,4.5
13/01/2023,4.5
14/01/2023,4.5
15/01/2023,4.5
16/01/2023,4.5
17/01/2023,4.5
18/01/2023,4.5
19/01/2023,4.5
20/01/2023,4.5
21/01/2023,4.5
22/01/2023,4.5
23/01/2023,4.5
24/01/2023,4.5
25/01/2023,4.5
26/01/2023,4.5
27/01/2023,4.5
28/01/2023,4.5
29/01/2023,4.5
30/01/2023,4.5
31/01/2023,4.5
01/02/2023,4.5
02/02/2023,4.75
03/02/2023,4.75
04/02/2023,4.75
05/02/2023,4.75
06/02/2023,4.75
07/02/2023,4.75
08/02/2023,4.75
09/02/2023,4.75
10/02/2023,4.75
11/02/2023,4.75
12/02/2023,4.75
13/02/2023,4.75
14/02/2023,4.75
15/02/2023,4.75
16/02/2023,4.75
17/02/2023,4.75
18/02/2023,4.75
19/02/2023,4.75
20/02/2023,4.75
21/02/2023,4.75
22/02/2023,4.75
23/02/2023,4.75
24/02/2023,4.75
25/02/2023,4.75
26/02/2023,4.75
27/02/2023,4.75
28/02/2023,4.75
01/03/2023,4.75
02/03/2023,4.75
03/03/2023,4.75
04/03/2023,4.75
05/03/2023,4.75
06/03/2023,4.75
07/03/2023,4.75
08/03/2023,4.75
09/03/2023,4.75
10/03/2023,4.75
11/03/2023,4.75
12/03/2023,4.75
13/03/2023,4.75
14/03/2023,4.75
15/03/2023,4.75
16/03/2023,4.75
17/03/2023,4.75
18/03/2023,4.75
19/03/2023,4.75
20/03/2023,4.75
21/03/2023,4.75
22/03/2023,4.75
23/03/2023,5.0
24/03/2023,5.0
25/03/2023,5.0
26/03/2023,5.0
27/03/2023,5.0
28/03/2023,5.0
29/03/2023,5.0
30/03/2023,5.0
31/03/2023,5.0
01/04/2023,5.0
02/04/2023,5.0
03/04/2023,5.0
04/04/2023,5.0
05/04/2023,5.0
06/04/2023,5.0
07/04/2023,5.0
08/04/2023,5.0
09/04/2023,5.0
10/04/2023,5.0
11/04/2023,5.0
12/04/2023,5.0
13/04/2023,5.0
14/04/2023,5.0
15/04/2023,5.0
16/04/2023,5.0
17/04/2023,5.0
18/04/2023,5.0
19/04/2023,5.0
20/04/2023,5.0
21/04/2023,5.0
22/04/2023,5.0
23/04/2023,5.0
24/04/2023,5.0
25/04/2023,5.0
26/04/2023,5.0
27/04/2023,5.0
28/04/2023,5.0
29/04/2023,5.0
30/04/2023,5.0
01/05/2023,5.0
02/05/2023,5.0
03/05/2023,5.0
04/05/2023,5.25
05/05/2023,5.25
06/05/2023,5.25
07/05/2023,5.25
08/05/2023,5.25
09/05/2023,5.25
10/05/2023,5.25
11/05/2023,5.25
12/05/2023,5.25
13/05/2023,5.25
14/05/2023,5.25
15/05/2023,5.25
16/05/2023,5.25
17/05/2023,5.25
18/05/2023,5.25
19/05/2023,5.25
20/05/2023,5.25
21/05/2023,5.25
22/05/2023,5.25
23/05/2023,5.25
24/05/2023,5.25
25/05/2023,5.25
26/05/2023,5.25
27/05/2023,5.25
28/05/2023,5.25
29/05/2023,5.25
30/05/2023,5.25
31/05/2023,5.25
01/06/2023,5.25
02/06/2023,5.25
03/06/2023,5.25
04/06/2023,5.25
05/06/2023,5.25
06/06/2023,5.25
07/06/2023,5.25
08/06/2023,5.25
09/06/2023,5.25
10/06/2023,5.25
11/06/2023,5.25
12/06/2023,5.25
13/06/2023,5.25
14/06/2023,5.25
15/06/2023,5.25
16/06/2023,5.25
17/06/2023,5.25
18/06/2023,5.25
19/06/2023,5.25
20/06/2023,5.25
21/06/2023,5.25
22/06/2023,5.25
23/06/2023,5.25
24/06/2023,5.25
25/06/2023,5.25
26/06/2023,5.25
27/06/2023,5.25
28/06/2023,5.25
29/06/2023,5.25
30/06/2023,5.25
01/07/2023,5.25
02/07/2023,5.25
03/07/2023,5.25
04/07/2023,5.25
05/07/2023,5.25
06/07/2023,5.25
07/07/2023,5.25
08/07/2023,5.25
09/07/2023,5.25
10/07/2023,5.25
11/07/2023,5.25
12/07/2023,5.25
13/07/2023,5.25
14/07/2023,5.25
15/07/2023,5.25
16/07/2023,5.25
17/07/2023,5.25
18/07/2023,5.25
19/07/2023,5.25
20/07/2023,5.25
21/07/2023,5.25
22/07/2023,5.25
23/07/2023,5.25
24/07/2023,5.25
25/07/2023,5.25
26/07/2023,5.25
27/07/2023,5.5
28/07/2023,5.5
29/07/2023,5.5
30/07/2023,5.5
31/07/2023,5.5
01/08/2023,5.5
02/08/2023,5.5
03/08/2023,5.5
04/08/2023,5.5
05/08/2023,5.5
06/08/2023,5.5
07/08/2023,5.5
08/08/2023,5.5
09/08/2023,5.5
10/08/2023,5.5
11/08/2023,5.5
12/08/2023,5.5
13/08/2023,5.5
14/08/2023,5.5
15/08/2023,5.5
16/08/2023,5.5
17/08/2023,5.5
18/08/2023,5.5
19/08/2023,5.5
20/08/2023,5.5
21/08/2023,5.5
22/08/2023,5.5
23/08/2023,5.5
24/08/2023,5.5
25/08/2023,5.5
26/08/2023,5.5
27/08/2023,5.5
28/08/2023,5.5
29/08/2023,5.5
30/08/2023,5.5
31/08/2023,5.5
01/09/2023,5.5
02/09/2023,5.5
03/09/2023,5.5
04/09/2023,5.5
05/09/2023,5.5
06/09/2023,5.5
07/09/2023,5.5
08/09/2023,5.5
09/09/2023,5.5
10/09/2023,5.5
11/09/2023,5.5
12/09/2023,5.5
13/09/2023,5.5
14/09/2023,5.5
15/09/2023,5.5
16/09/2023,5.5
17/09/2023,5.5
18/09/2023,5.5
19/09/2023,5.5
20/09/2023,5.5
21/09/2023,5.5
22/09/2023,5.5
23/09/2023,5.5
24/09/2023,5.5
25/09/2023,5.5
26/09/2023,5.5
27/09/2023,5.5
28/09/2023,5.5
29/09/2023,5.5
30/09/2023,5.5
01/10/2023,5.5
02/10/2023,5.5
03/10/2023,5.5
04/10/2023,5.5
05/10/2023,5.5
06/10/2023,5.5
07/10/2023,5.5
08/10/2023,5.5
09/10/2023,5.5
10/10/2023,5.5
11/10/2023,5.5
12/10/2023,5.5
13/10/2023,5.5
14/10/2023,5.5
15/10/2023,5.5
16/10/2023,5.5
17/10/2023,5.5
18/10/2023,5.5
19/10/2023,5.5
20/10/2023,5.5
21/10/2023,5.5
